,CPI,CPI_YoY
1995-12-01,97.42936999999999,-0.41623482418646773
1996-01-01,97.32757,-0.5202858643902242
1996-02-01,97.12395,-0.41753826827483076
1996-03-01,97.32757,-0.10448594710198433
1996-04-01,97.93841,0.20833932318267134
1996-05-01,98.14202,0.20789596237063002
1996-06-01,97.8366,0.0
1996-07-01,97.73479,0.41840148685516887
1996-08-01,97.63299,0.20899242189498235
1996-09-01,98.04021,0.0
1996-10-01,98.24383,0.5208380761855702
1996-11-01,97.93841,0.5224707908919157
1996-12-01,98.04021,0.6269567379939112
1997-01-01,97.93841,0.6276125048637393
1997-02-01,97.73479,0.6289282921462913
1997-03-01,97.8366,0.5230069958594541
1997-04-01,99.77094,1.8711045033301898
1997-05-01,99.97455,1.8672226228887423
1997-06-01,99.97455,2.185225161135995
1997-07-01,99.56732,1.875002749788468
1997-08-01,99.66913000000001,2.08550409036945
1997-09-01,100.3818,2.3883975768717702
1997-10-01,100.6872,2.487046769247492
1997-11-01,99.97455,2.07900046570082
1997-12-01,99.77094,1.765326696056646
1998-01-01,99.66913000000001,1.7671514168955849
1998-02-01,99.56732,1.875002749788468
1998-03-01,99.97455,2.185225161135995
1998-04-01,100.1782,0.4081950114933397
1998-05-01,100.4836,0.5091795862046888
1998-06-01,100.0764,0.10187592742354479
1998-07-01,99.46552,-0.10224238233990102
1998-08-01,99.36371,-0.30643389783778785
1998-09-01,100.1782,-0.20282561181408365
1998-10-01,100.8908,0.20221041006205365
1998-11-01,100.789,0.814657330290558
1998-12-01,100.3818,0.6122624483642314
1999-01-01,99.87274000000001,0.20428592082624153
1999-02-01,99.46552,-0.10224238233990102
1999-03-01,99.56732,-0.4073336664180971
1999-04-01,100.0764,-0.10161891509330445
1999-05-01,100.0764,-0.4052402581117609
1999-06-01,99.77094,-0.30522680671967173
1999-07-01,99.36371,-0.10235707811109274
1999-08-01,99.66913000000001,0.3073758014872974
1999-09-01,99.97455,-0.20328774124510618
1999-10-01,100.1782,-0.7063082064965198
1999-11-01,99.56732,-1.2121164015914454
1999-12-01,99.2619,-1.1156404846296875
2000-01-01,99.1601,-0.7135480612627698
2000-02-01,98.85467,-0.6141324149313232
2000-03-01,99.05828000000001,-0.511252085523628
2000-04-01,99.2619,-0.8138781970574605
2000-05-01,99.36371,-0.712145920516738
2000-06-01,99.1601,-0.6122424024470385
2000-07-01,98.85467,-0.5122997118364392
2000-08-01,99.1601,-0.5107198186640183
2000-09-01,99.05828000000001,-0.9165032500771275
2000-10-01,99.05828000000001,-1.1179278525667247
2000-11-01,98.75286,-0.8179993194554203
2000-12-01,98.85467,-0.4102581151479101
2001-01-01,98.85467,-0.30801703507762346
2001-02-01,98.54925,-0.3089585954816232
2001-03-01,98.44744,-0.6166470889662268
2001-04-01,98.54925,-0.7179491829191198
2001-05-01,98.65105,-0.7172236221856032
2001-06-01,98.44744,-0.7186963304796956
2001-07-01,98.14202,-0.7209067614104558
2001-08-01,98.44744,-0.7186963304796956
2001-09-01,98.34563,-0.7194249688163512
2001-10-01,98.34563,-0.7194249688163512
2001-11-01,97.8366,-0.9278313559728746
2001-12-01,97.73479,-1.1328549273392885
2002-01-01,97.53118,-1.3388239523737133
2002-02-01,97.02214000000001,-1.5495906868900455
2002-03-01,97.22575,-1.2409565957225421
2002-04-01,97.53118,-1.0330570755231472
2002-05-01,97.8366,-0.8255867524978089
2002-06-01,97.73479,-0.7238888080786987
2002-07-01,97.32757,-0.8298687962607687
2002-08-01,97.63299,-0.8272942394438987
2002-09-01,97.63299,-0.7246280287187101
2002-10-01,97.42936999999999,-0.9316733239697617
2002-11-01,97.42936999999999,-0.41623482418646773
2002-12-01,97.42936999999999,-0.31249875300290997
2003-01-01,97.12395,-0.41753826827483076
2003-02-01,96.81853000000001,-0.20985931664668778
2003-03-01,97.12395,-0.10470477214113982
2003-04-01,97.42936999999999,-0.10438713035155756
2003-05-01,97.63299,-0.20811230153132687
